# ra(J2000),dec(J2000),amp(Jy/beam),rms(Jy/beam),FWHMy(arcsec),FWHMx(arcsec),Bpa(degrees),FieldName,"png image link (Notes: If a link fails, it's because the ROUND feature dropped trailing zeros in the coordinates, so try putting them in by hand. Some artifacts have been kept in, and are distiguished by very large FWHM in one axis and very narrow in another.)  ",NED Lookup,"[[prob Compact, prob Complex]] (output of binary CNN used to identify interesting and complex sources) ",,Artifact Flag
270.37789,45.52741,0.005374,0.000226,4.890265,2.87597,-9.8225,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.378DEC45.527.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.3779&DEC=45.5274&SR=0.01,[[ 0.53877437  0.46122569]],,0
270.38091,45.52214,0.005125,0.000227,9.620068,3.45404,-9.5825,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.381DEC45.522.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.3809&DEC=45.5221&SR=0.01,[[ 0.3413974  0.6586026]],,0
270.37934,45.52103,0.005156,0.000227,9.505338,3.44828,-9.5824,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.379DEC45.521.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.3793&DEC=45.521&SR=0.01,[[ 0.32014751  0.67985249]],,0
270.75678,45.48698,0.001702,0.000138,2.377499,2.64523,-9.875,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.757DEC45.487.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.7568&DEC=45.487&SR=0.01,[[ 0.75352484  0.24647515]],,0
271.06313,45.45002,0.001822,0.000138,2.644183,2.81297,9.6597,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.063DEC45.45.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.0631&DEC=45.45&SR=0.01,[[ 0.68623841  0.31376156]],,0
270.62415,45.43695,0.003172,0.000138,2.373421,2.46522,-10.6031,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.624DEC45.437.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.6242&DEC=45.437&SR=0.01,[[ 0.86657882  0.13342109]],,0
270.21592,45.42513,0.004973,0.000151,3.744766,3.24357,-9.3077,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.216DEC45.425.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.2159&DEC=45.4251&SR=0.01,[[ 0.65959066  0.34040931]],,0
270.96584,45.37192,0.002532,0.000138,2.37979,2.99799,-10.3281,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.966DEC45.372.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.9658&DEC=45.3719&SR=0.01,[[ 0.71364713  0.28635281]],,0
270.51343,45.3586,0.003399,0.000138,2.625094,4.24883,-10.1093,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.513DEC45.359.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.5134&DEC=45.3586&SR=0.01,[[ 0.84148186  0.1585182 ]],,0
270.58709,45.32538,0.004524,0.000138,2.637913,2.28066,9.9823,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.587DEC45.325.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.5871&DEC=45.3254&SR=0.01,[[ 0.6438958   0.35610422]],,0
271.38175,45.3193,0.00479,0.000138,2.249875,2.67444,-10.3758,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.382DEC45.319.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.3818&DEC=45.3193&SR=0.01,[[ 0.62387246  0.37612748]],,0
270.03919,45.30836,0.001414,0.00015,2.066909,2.38768,8.463,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.039DEC45.308.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.0392&DEC=45.3084&SR=0.01,[[ 0.83958048  0.16041948]],,0
271.20972,45.28375,0.001752,0.000138,2.591159,2.36134,10.1101,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.21DEC45.284.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.2097&DEC=45.2838&SR=0.01,[[ 0.77907014  0.22092983]],,0
270.06693,45.28013,0.000909,0.000141,5.448503,4.03423,-10.0116,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.067DEC45.28.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.0669&DEC=45.2801&SR=0.01,[[ 0.83255857  0.1674414 ]],,0
270.45178,45.22949,0.001214,0.000138,1.882995,3.55414,9.19,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.452DEC45.229.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.4518&DEC=45.2295&SR=0.01,[[ 0.87601513  0.12398487]],,0
270.1581,45.22079,0.001349,0.000138,2.439149,2.91134,-10.4378,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.158DEC45.221.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.1581&DEC=45.2208&SR=0.01,[[ 0.84575832  0.15424167]],,0
271.06879,45.16694,0.001331,0.000138,2.292616,2.77002,-9.7278,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.069DEC45.167.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.0688&DEC=45.1669&SR=0.01,[[ 0.7348758  0.2651242]],,0
271.17937,45.15809,0.001422,0.000139,5.548306,3.89298,-9.6063,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.179DEC45.158.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.1794&DEC=45.1581&SR=0.01,[[ 0.79932737  0.20067264]],,0
271.1822,45.14755,0.002833,0.00014,3.825974,4.87001,9.5928,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.182DEC45.148.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.1822&DEC=45.1476&SR=0.01,[[ 0.69316387  0.30683616]],,0
271.04882,45.12503,0.001946,0.000138,2.476196,2.08707,9.8337,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.049DEC45.125.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.0488&DEC=45.125&SR=0.01,[[ 0.73563194  0.26436803]],,0
270.62132,45.03798,0.001373,0.000138,2.291192,2.57387,-10.3222,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.621DEC45.038.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.6213&DEC=45.038&SR=0.01,[[ 0.81109643  0.1889036 ]],,0
271.24168,45.01674,0.005903,0.000138,2.677858,2.31486,-9.0696,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.242DEC45.017.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.2417&DEC=45.0167&SR=0.01,[[ 0.79462725  0.20537281]],,0
270.77234,44.99359,0.003835,0.000198,3.021108,10.5049,9.826,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.772DEC44.994.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.7723&DEC=44.9936&SR=0.01,[[ 0.75035167  0.24964833]],,0
270.77432,44.99469,0.003771,0.000199,2.984664,10.68942,9.8237,FITST22/VLASS1.1.ql.T22t19.J180249+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.774DEC44.995.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.7743&DEC=44.9947&SR=0.01,[[ 0.81054842  0.18945155]],,0
271.16713,47.01609,0.00202036,0.000125,0,0,0,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.167DEC47.016.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.1671&DEC=47.0161&SR=0.01,[[ 0.81965643  0.18034364]],,0
269.98647,47.01049,0.003933,0.000195,2.039004,2.2997,-10.1286,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA269.986DEC47.01.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=269.9865&DEC=47.0105&SR=0.01,[[ 0.87536621  0.12463382]],,0
271.36611,46.9924,0.002327,0.000125,2.352618,2.82428,-9.9443,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.366DEC46.992.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.3661&DEC=46.9924&SR=0.01,[[ 0.81056571  0.18943423]],,0
270.47243,46.75714,0.003821,0.000131,2.75768,2.14444,10.0459,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.472DEC46.757.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.4724&DEC=46.7571&SR=0.01,[[ 0.66221517  0.33778489]],,0
270.12867,46.7515,0.008416,0.000182,2.689194,2.29178,10.1102,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.129DEC46.752.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.1287&DEC=46.7515&SR=0.01,[[ 0.74630284  0.25369719]],,0
270.27257,46.74909,0.001252,0.000125,2.077426,2.86758,-7.0458,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.273DEC46.749.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.2726&DEC=46.7491&SR=0.01,[[ 0.80042791  0.19957201]],,0
270.77775,46.74478,0.002867,0.000142,7.378434,3.48735,9.5038,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.778DEC46.745.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.7778&DEC=46.7448&SR=0.01,[[ 0.46535257  0.53464746]],,0
270.37154,46.72932,0.002394,0.000125,2.384112,2.11416,10.3883,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.372DEC46.729.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.3715&DEC=46.7293&SR=0.01,[[ 0.8494575   0.15054244]],,0
271.43926,46.72196,0.001809,0.000125,2.499459,2.28415,-9.151,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.439DEC46.722.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.4393&DEC=46.722&SR=0.01,[[ 0.80302519  0.19697487]],,0
271.29785,46.7018,0.00516,0.000133,2.24293,2.76337,-10.2244,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.298DEC46.702.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.2979&DEC=46.7018&SR=0.01,[[ 0.86583728  0.13416272]],,0
270.95384,46.70187,0.00584,0.000138,2.632384,2.39607,10.1163,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.954DEC46.702.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.9538&DEC=46.7019&SR=0.01,[[ 0.78180337  0.21819666]],,0
270.13304,46.69525,0.005403,0.00015,2.247078,2.69729,8.7985,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.133DEC46.695.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.133&DEC=46.6953&SR=0.01,[[ 0.88771844  0.11228155]],,0
271.46683,46.69088,0.002239,0.000125,2.884873,2.30347,13.287,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.467DEC46.691.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.4668&DEC=46.6909&SR=0.01,[[ 0.85988051  0.14011948]],,0
270.22463,46.601,0.001331,0.000125,2.543536,2.81058,-25.3276,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.225DEC46.601.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.2246&DEC=46.601&SR=0.01,[[ 0.71492314  0.28507686]],,0
271.18013,46.56242,0.002715,0.000143,7.323154,2.84338,9.9931,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.18DEC46.562.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.1801&DEC=46.5624&SR=0.01,[[ 0.69320184  0.30679816]],,0
271.17972,46.55983,0.002072,0.000142,4.815483,3.7694,10.2041,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.18DEC46.56.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.1797&DEC=46.5598&SR=0.01,[[ 0.74941885  0.25058115]],,0
270.71736,46.54032,0.00148,0.000125,1.964541,2.74048,-10.4584,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.717DEC46.54.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.7174&DEC=46.5403&SR=0.01,[[ 0.68791986  0.31208014]],,0
271.34304,46.52675,0.001314,0.000125,3.852941,2.83722,-8.7176,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.343DEC46.527.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.343&DEC=46.5268&SR=0.01,[[ 0.62823462  0.37176538]],,0
271.33935,46.52604,0.001299,0.000125,3.220985,5.289,-9.7857,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.339DEC46.526.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.3394&DEC=46.526&SR=0.01,[[ 0.53402847  0.46597147]],,0
270.70529,46.52575,0.002352,0.000126,3.037205,2.6093,-8.829,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.705DEC46.526.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.7053&DEC=46.5258&SR=0.01,[[ 0.79544866  0.20455135]],,0
270.24993,46.52165,0.001922,0.000125,2.716534,1.8732,10.0751,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.25DEC46.522.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.2499&DEC=46.5217&SR=0.01,[[ 0.76682156  0.23317839]],,0
271.01546,46.4953,0.02952,0.00038,2.24648,2.64912,-10.3127,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.015DEC46.495.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.0155&DEC=46.4953&SR=0.01,[[ 0.73296869  0.26703128]],,0
270.61843,46.47831,0.001253,0.000125,3.200869,2.02936,-11.609,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.618DEC46.478.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.6184&DEC=46.4783&SR=0.01,[[ 0.82663119  0.17336875]],,0
270.50204,46.42982,0.002904,0.000125,2.590471,2.4352,13.0346,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.502DEC46.43.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.502&DEC=46.4298&SR=0.01,[[ 0.60333753  0.39666253]],,0
270.89908,46.40296,0.007288,0.000145,2.593493,2.2456,10.0781,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.899DEC46.403.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.8991&DEC=46.403&SR=0.01,[[ 0.8749702   0.12502977]],,0
270.49332,46.3831,0.001905,0.000125,2.196221,2.81821,5.9387,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.493DEC46.383.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.4933&DEC=46.3831&SR=0.01,[[ 0.80910057  0.19089943]],,0
271.44391,46.32809,0.005892,0.000149,2.600991,2.84175,9.8182,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.444DEC46.328.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.4439&DEC=46.3281&SR=0.01,[[ 0.71035069  0.28964928]],,0
271.26117,46.29276,0.003223,0.000125,2.752768,3.04391,9.5006,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.261DEC46.293.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.2612&DEC=46.2928&SR=0.01,[[ 0.64797109  0.35202888]],,0
271.01987,46.28308,0.001282,0.000125,3.636299,7.20571,10.2568,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.02DEC46.283.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.0199&DEC=46.2831&SR=0.01,[[ 0.92240506  0.07759496]],,0
271.10404,46.26361,0.001251,0.000125,2.562383,3.27038,-10.2186,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.104DEC46.264.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.104&DEC=46.2636&SR=0.01,[[ 0.85195261  0.14804739]],,0
271.16998,46.25634,0.001878,0.000125,3.035938,2.3884,20.1073,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.17DEC46.256.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.17&DEC=46.2563&SR=0.01,[[ 0.71399033  0.2860097 ]],,0
271.18396,46.21173,0.003054,0.000125,2.84345,2.17312,10.1998,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.184DEC46.212.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.184&DEC=46.2117&SR=0.01,[[ 0.69501656  0.3049835 ]],,0
270.60257,46.19088,0.00137,0.000125,3.739576,3.26824,-9.6792,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA270.603DEC46.191.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.6026&DEC=46.1909&SR=0.01,[[ 0.792027    0.20797297]],,0
271.13264,46.07568,0.001561,0.000125,3.056481,2.39252,9.7552,FITST22/VLASS1.1.ql.T22t19.J180252+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA271.133DEC46.076.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.1326&DEC=46.0757&SR=0.01,[[ 0.78681409  0.21318591]],,0
