# ra(J2000),dec(J2000),amp(Jy/beam),rms(Jy/beam),FWHMy(arcsec),FWHMx(arcsec),Bpa(degrees),FieldName,"png image link (Notes: If a link fails, it's because the ROUND feature dropped trailing zeros in the coordinates, so try putting them in by hand. Some artifacts have been kept in, and are distiguished by very large FWHM in one axis and very narrow in another.)  ",NED Lookup,"[[prob Compact, prob Complex]] (output of binary CNN used to identify interesting and complex sources) ",,Artifact Flag
295.67296,48.52542,0.001854,0.000142,2.657507,4.63731,10.1117,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.673DEC48.525.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.7493&DEC=48.9995&SR=0.01,[[ 0.4003942  0.5996058]],,0
295.67235,51.31529,0.003408,0.000164,9.91891,3.39853,-9.7428,FITST23/VLASS1.1.ql.T23t20.J194118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.672DEC51.315.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=263.1477&DEC=51.1933&SR=0.01,[[ 0.84624916  0.1537509 ]],,0
295.67169,51.31449,0.00275,0.000164,9.245068,4.57882,-9.4732,FITST23/VLASS1.1.ql.T23t20.J194118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.672DEC51.314.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=291.7332&DEC=48.2734&SR=0.01,[[ 0.80922854  0.19077146]],,0
295.66878,48.72103,0.049266,0.00105,3.680546,2.98653,-10.9216,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.669DEC48.721.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=296.9003&DEC=49.8244&SR=0.01,[[ 0.61739874  0.38260132]],,0
295.66644,48.71863,0.028254,0.00105,5.247226,3.73022,9.1583,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.666DEC48.719.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=255.2459&DEC=48.7813&SR=0.01,[[ 0.49654636  0.50345361]],,0
295.64794,49.35934,0.001821,0.000117,2.135555,2.23106,9.7296,FITST23/VLASS1.1.ql.T23t20.J193937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.648DEC49.359.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=256.2785&DEC=48.0156&SR=0.01,[[ 0.74311715  0.25688282]],,0
295.64786,49.35929,0.001818,0.000134,2.148802,2.2411,9.6668,FITST23/VLASS1.1.ql.T23t20.J194543+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.648DEC49.359.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.8761&DEC=51.6636&SR=0.01,[[ 0.79798496  0.202015  ]],,0
295.64541,48.52915,0.001291,0.000126,3.39799,2.27335,9.7986,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.645DEC48.529.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.3231&DEC=49.975&SR=0.01,[[ 0.77093005  0.22906993]],,0
295.64411,50.28354,0.038075,0.000468,2.272178,2.45958,-4.5181,FITST23/VLASS1.1.ql.T23t20.J194026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.644DEC50.284.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.1444&DEC=50.7344&SR=0.01,[[ 0.8038215   0.19617851]],,0
295.61073,49.13535,0.001836,0.000126,5.238085,3.91191,-13.3758,FITST23/VLASS1.1.ql.T23t20.J193937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.611DEC49.135.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.5898&DEC=48.76&SR=0.01,[[ 0.78659618  0.21340382]],,0
295.61049,49.13506,0.001529,0.000127,9.130875,3.33733,-10.1942,FITST23/VLASS1.1.ql.T23t20.J193937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.61DEC49.135.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=288.2986&DEC=50.2883&SR=0.01,[[ 0.80969095  0.19030908]],,0
295.60667,50.38336,0.008448,0.000178,3.827657,2.46996,-6.3564,FITST23/VLASS1.1.ql.T23t20.J194026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.607DEC50.383.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.8496&DEC=50.6847&SR=0.01,[[ 0.6916728  0.3083272]],,0
295.60085,48.79808,0.003715,0.000134,2.467136,2.24931,9.6252,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.601DEC48.798.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=281.6003&DEC=50.6822&SR=0.01,[[ 0.87972361  0.12027644]],,0
295.59765,51.6945,0.008593,0.000166,2.953794,2.46598,-9.5363,FITST23/VLASS1.1.ql.T23t20.J194118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.598DEC51.695.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.9968&DEC=49.9956&SR=0.01,[[ 0.41133937  0.5886606 ]],,0
295.59585,49.77136,0.003059,0.00014,3.125843,7.44983,9.5967,FITST23/VLASS1.1.ql.T23t20.J193937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.596DEC49.771.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.7984&DEC=48.6687&SR=0.01,[[ 0.58653021  0.41346973]],,0
295.59193,48.49745,0.001623,0.000124,2.457394,3.4324,-10.0029,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.592DEC48.497.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.4285&DEC=49.0005&SR=0.01,[[ 0.85006493  0.14993511]],,0
295.59012,50.17505,0.001445,0.000136,3.23062,4.1398,9.9246,FITST23/VLASS1.1.ql.T23t20.J194026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.59DEC50.175.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=281.4126&DEC=50.9475&SR=0.01,[[ 0.78730088  0.21269915]],,0
295.58991,51.91069,0.039805,0.000493,2.49573,2.26651,-8.96,FITST23/VLASS1.1.ql.T23t20.J194118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.59DEC51.911.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=287.5241&DEC=48.2858&SR=0.01,[[ 0.74936712  0.25063288]],,0
295.58841,50.56557,0.00279,0.000136,2.221523,2.10189,10.4838,FITST23/VLASS1.1.ql.T23t20.J194026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.588DEC50.566.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=293.3642&DEC=52.0109&SR=0.01,[[ 0.80326867  0.19673133]],,0
295.58708,48.60613,0.001738,0.000124,2.365393,2.18694,-9.5791,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.587DEC48.606.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=299.832&DEC=48.8594&SR=0.01,[[ 0.79135555  0.20864438]],,0
295.57442,51.38367,0.014038,0.000202,2.496302,2.25589,9.9441,FITST23/VLASS1.1.ql.T23t20.J194118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.574DEC51.384.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=293.6751&DEC=49.8506&SR=0.01,[[ 0.80120307  0.19879699]],,0
295.57319,51.73729,0.001324,0.000134,2.185461,2.98613,4.4175,FITST23/VLASS1.1.ql.T23t20.J194118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.573DEC51.737.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=285.4388&DEC=50.2182&SR=0.01,[[ 0.59598041  0.40401956]],,0
295.56451,48.87814,0.002588,0.000124,2.54938,2.26248,-9.5154,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.565DEC48.878.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=283.4439&DEC=49.8603&SR=0.01,[[ 0.7474317   0.25256836]],,0
295.55206,50.10006,0.012745,0.000196,2.393389,2.54509,-10.4498,FITST23/VLASS1.1.ql.T23t20.J194026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.552DEC50.1.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.9538&DEC=49.8046&SR=0.01,[[ 0.82675201  0.17324801]],,0
295.54965,49.61606,0.001526,0.000117,2.434458,1.99496,-8.652,FITST23/VLASS1.1.ql.T23t20.J193937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.55DEC49.616.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=274.4465&DEC=49.3757&SR=0.01,[[ 0.82871968  0.17128029]],,0
295.54084,51.60842,0.001042,0.000134,3.429322,3.63111,-10.2357,FITST23/VLASS1.1.ql.T23t20.J194118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.541DEC51.608.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=255.1486&DEC=48.1067&SR=0.01,[[ 0.69958746  0.30041254]],,0
295.53836,48.68078,0.002424,0.000134,6.471343,2.74136,-10.182,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.538DEC48.681.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=274.4961&DEC=49.2489&SR=0.01,[[ 0.74086201  0.25913802]],,0
295.5383,48.6812,0.004014,0.000135,3.005397,2.51036,-13.1214,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.538DEC48.681.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=291.7797&DEC=51.3653&SR=0.01,[[ 0.75754166  0.24245836]],,0
295.53539,49.12923,0.005206,0.000132,2.476715,2.20919,-9.4813,FITST23/VLASS1.1.ql.T23t20.J193937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.535DEC49.129.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=285.7126&DEC=51.2604&SR=0.01,[[ 0.64919335  0.35080668]],,0
295.52118,48.09853,0.003206,0.000126,2.927744,3.78854,9.9659,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.521DEC48.099.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=278.2372&DEC=49.0741&SR=0.01,[[ 0.68064439  0.31935561]],,0
295.50473,48.97771,0.012186,0.000189,2.515876,2.38069,9.6324,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.505DEC48.978.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=297.1963&DEC=50.2808&SR=0.01,[[ 0.75669891  0.24330114]],,0
295.50293,48.65033,0.001454,0.000125,2.31651,2.47457,-12.8285,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.503DEC48.65.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=260.0622&DEC=51.847&SR=0.01,[[ 0.69843847  0.30156147]],,0
295.5012,48.63003,0.003256,0.000144,2.678548,2.35389,-9.565,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.501DEC48.63.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=289.2472&DEC=51.1808&SR=0.01,[[ 0.83639729  0.16360268]],,0
295.4997,50.28134,0.005926,0.000148,3.924883,2.36295,10.0031,FITST23/VLASS1.1.ql.T23t20.J194026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.5DEC50.281.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=261.9604&DEC=49.2159&SR=0.01,[[ 0.63299984  0.36700019]],,0
295.48815,48.61446,0.006331,0.000145,2.429809,2.24657,-9.726,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.488DEC48.614.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=290.4391&DEC=50.0332&SR=0.01,[[ 0.78850996  0.21149006]],,0
295.48813,48.61444,0.006334,0.000149,2.23829,2.4024,10.6441,FITST23/VLASS1.1.ql.T23t20.J193851+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.488DEC48.614.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=290.8199&DEC=49.187&SR=0.01,[[ 0.86053199  0.13946797]],,0
295.48615,49.77507,0.009231,0.000162,2.282358,2.47323,-11.0813,FITST23/VLASS1.1.ql.T23t20.J193937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.486DEC49.775.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=290.8668&DEC=48.9168&SR=0.01,[[ 0.81701761  0.1829824 ]],,0
295.48229,49.77303,0.002061,0.000161,-3.592565,-11.655,-3.7837,FITST23/VLASS1.1.ql.T23t20.J193937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.482DEC49.773.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=263.8725&DEC=50.8418&SR=0.01,[[ 0.66448915  0.33551082]],,0
295.47986,48.72881,0.005903,0.000146,2.247866,2.52707,10.7377,FITST23/VLASS1.1.ql.T23t20.J193851+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.48DEC48.729.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=266.1329&DEC=51.8352&SR=0.01,[[ 0.81631768  0.18368231]],,0
295.4797,48.7287,0.005948,0.000143,2.25267,2.52373,10.7628,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.48DEC48.729.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=272.5633&DEC=50.8598&SR=0.01,[[ 0.59908956  0.40091038]],,0
295.46864,51.61679,0.001331,0.000134,2.901411,2.12306,-9.3126,FITST23/VLASS1.1.ql.T23t20.J194118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.469DEC51.617.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=279.6682&DEC=51.2177&SR=0.01,[[ 0.68085825  0.31914181]],,0
295.46039,48.29179,0.002655,0.000124,2.624614,2.3401,9.417,FITST23/VLASS1.1.ql.T23t20.J194450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.46DEC48.292.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=289.6652&DEC=50.3001&SR=0.01,[[ 0.75943464  0.24056537]],,0
295.4602,48.29167,0.002637,0.000119,2.619738,2.33763,6.2364,FITST23/VLASS1.1.ql.T23t20.J193851+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.46DEC48.292.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=299.8868&DEC=49.012&SR=0.01,[[ 0.68959618  0.31040379]],,0
295.45494,49.83125,0.012503,0.000189,2.504158,2.27995,9.4358,FITST23/VLASS1.1.ql.T23t20.J193937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.455DEC49.831.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=285.9791&DEC=48.5323&SR=0.01,[[ 0.71461469  0.28538534]],,0
295.44179,50.59626,0.038654,0.000854,5.471259,2.56691,3.3113,FITST23/VLASS1.1.ql.T23t20.J194026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.442DEC50.596.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=299.5799&DEC=49.5189&SR=0.01,[[ 0.73414385  0.26585621]],,0
295.44165,49.1332,0.001622,0.000117,2.18319,2.18482,-9.776,FITST23/VLASS1.1.ql.T23t20.J193937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.442DEC49.133.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=289.1514&DEC=48.295&SR=0.01,[[ 0.76667726  0.23332268]],,0
295.42814,51.45217,0.001358,0.000134,2.606012,2.0515,10.5919,FITST23/VLASS1.1.ql.T23t20.J194118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.428DEC51.452.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=273.3516&DEC=48.8884&SR=0.01,[[ 0.79398108  0.20601892]],,0
295.42708,50.63238,0.012284,0.000523,20.473339,2.68602,-9.5389,FITST23/VLASS1.1.ql.T23t20.J194026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.427DEC50.632.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=262.9103&DEC=50.9855&SR=0.01,[[ 0.76540887  0.23459116]],,0
295.42622,50.63466,0.00897,0.000521,15.020479,2.78275,-9.5973,FITST23/VLASS1.1.ql.T23t20.J194026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.426DEC50.635.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=281.6407&DEC=49.2532&SR=0.01,[[ 0.75391036  0.24608964]],,0
295.42598,50.81447,0.002558,0.000136,2.752414,4.64732,2.8869,FITST23/VLASS1.1.ql.T23t20.J194026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.426DEC50.814.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=267.9698&DEC=49.5444&SR=0.01,[[ 0.72136205  0.27863795]],,0
295.42541,51.91093,0.015911,0.000241,2.48364,2.28854,10.0173,FITST23/VLASS1.1.ql.T23t20.J194118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.425DEC51.911.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=285.4884&DEC=51.2958&SR=0.01,[[ 0.49841598  0.50158405]],,0
295.42515,50.63097,0.013123,0.000524,16.615981,2.63577,-0.11,FITST23/VLASS1.1.ql.T23t20.J194026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.425DEC50.631.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=297.5357&DEC=49.8822&SR=0.01,[[ 0.76349282  0.23650716]],,0
295.41837,50.73127,0.00419,0.000146,2.355228,2.56043,-9.9044,FITST23/VLASS1.1.ql.T23t20.J194026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.418DEC50.731.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=296.7988&DEC=49.9907&SR=0.01,[[ 0.6304819   0.36951819]],,0
295.38789,51.57148,0.004952,0.000152,5.660972,2.58244,-10.0668,FITST23/VLASS1.1.ql.T23t20.J194118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.388DEC51.571.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=283.2328&DEC=51.1392&SR=0.01,[[ 0.66242927  0.33757076]],,0
295.37097,49.01232,0.00129867,0.000119,0,0,0,FITST23/VLASS1.1.ql.T23t20.J193851+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.371DEC49.012.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.8795&DEC=51.0167&SR=0.01,[[ 0.77440292  0.2255971 ]],,0
295.37086,49.01223,0.00175,0.000117,2.320676,1.94568,8.5954,FITST23/VLASS1.1.ql.T23t20.J193937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.371DEC49.012.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=290.7704&DEC=51.1391&SR=0.01,[[ 0.58373517  0.4162648 ]],,0
295.34811,48.87422,0.003015,0.000122,2.536159,2.17331,-9.3508,FITST23/VLASS1.1.ql.T23t20.J193851+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA295.348DEC48.874.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=280.5617&DEC=50.2597&SR=0.01,[[ 0.82442009  0.17557986]],,0
